RequestID,Boro,Yr,M,D,HH,MM,Vol,SegmentID,WktGeom,street,fromSt,toSt,Direction
38964,Brooklyn,2025,6,3,18,45,89,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,3,19,0,85,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,3,19,15,77,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,3,19,30,89,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,3,19,45,63,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,3,20,0,71,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,3,20,15,73,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,3,20,30,57,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,3,20,45,46,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,3,21,0,35,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,3,21,15,35,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,3,21,30,53,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,3,21,45,32,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,3,22,0,40,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,3,22,15,44,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,3,22,30,30,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,3,22,45,34,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,3,23,0,38,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,3,23,15,32,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,3,23,30,43,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,3,23,45,36,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,0,0,13,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,0,15,20,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,0,30,24,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,0,45,11,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,1,0,12,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,1,15,16,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,1,30,8,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,1,45,10,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,2,0,7,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,2,15,5,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,2,30,12,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,2,45,6,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,3,0,7,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,3,15,4,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,3,30,4,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,3,45,8,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,4,0,12,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,4,15,11,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,4,30,14,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,4,45,11,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,5,0,18,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,5,15,10,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,5,30,17,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,5,45,17,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,6,0,25,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,6,15,38,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,6,30,50,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,6,45,39,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,7,0,58,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,7,15,60,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,7,30,44,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,7,45,40,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,8,0,47,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,8,15,48,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,8,30,53,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,8,45,54,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,9,0,50,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,9,15,58,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,9,30,62,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,9,45,66,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,10,0,48,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,10,15,57,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,10,30,47,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,10,45,69,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,11,0,66,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,11,15,70,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,11,30,53,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,11,45,68,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,12,0,69,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,12,15,60,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,12,30,56,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,12,45,72,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,13,0,63,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,13,15,57,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,13,30,59,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,13,45,73,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,14,0,60,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,14,15,70,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,14,30,86,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,14,45,76,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
38964,Brooklyn,2025,6,4,15,0,81,23924,POINT (986047.3617707511 195229.51254744412),OLD FULTON STREET,Elizabeth Place,Front Street,WB
39138,Manhattan,2025,6,19,22,45,190,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,19,23,0,199,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,19,23,15,138,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,19,23,30,125,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,19,23,45,101,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,0,0,100,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,0,15,89,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,0,30,87,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,0,45,88,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,1,0,78,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,1,15,65,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,1,30,57,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,1,45,48,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,2,0,45,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,2,15,46,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,2,30,48,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,2,45,54,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,3,0,33,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,3,15,40,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,3,30,29,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,3,45,41,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,4,0,36,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,4,15,40,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,4,30,41,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,4,45,52,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,5,0,50,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,5,15,58,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,5,30,65,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,5,45,87,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,6,0,101,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,6,15,96,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,6,30,133,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,6,45,142,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,7,0,163,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,7,15,164,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,7,30,162,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,7,45,161,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,8,0,204,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,8,15,233,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,8,30,227,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,8,45,220,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,9,0,216,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,9,15,245,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,9,30,226,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,9,45,258,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,10,0,224,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,10,15,227,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,10,30,223,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,10,45,228,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,11,0,253,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,11,15,231,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,11,30,221,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,11,45,249,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,12,0,251,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,12,15,252,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,12,30,258,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,12,45,239,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,13,0,241,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,13,15,227,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,13,30,218,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,13,45,224,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,14,0,256,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,14,15,257,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,14,30,245,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,14,45,269,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,15,0,268,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,15,15,271,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,15,30,264,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,15,45,255,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,16,0,270,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,16,15,272,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,16,30,264,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,16,45,248,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,17,0,270,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,17,15,256,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,17,30,295,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,17,45,290,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,18,0,252,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,18,15,259,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,18,30,249,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,18,45,248,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,19,0,257,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,19,15,274,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,19,30,269,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,19,45,288,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,20,0,259,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,20,15,220,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,20,30,202,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,20,45,186,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,21,0,193,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,21,15,198,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,21,30,212,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,21,45,200,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,22,0,204,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,22,15,198,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,22,30,208,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,22,45,174,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,23,0,168,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,23,15,172,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,23,30,158,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,20,23,45,144,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,21,0,0,131,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,21,0,15,130,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,21,0,30,139,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
39138,Manhattan,2025,6,21,0,45,125,37204,POINT (991109.1893243142 224287.7932452495),COLUMBUS AVENUE,West 79 Street,West 80 Street,SB
